Date,EFA,Clearing Price
2023-06-29,1,2.53
2023-06-29,2,7.54
2023-06-29,3,2.09
2023-06-29,4,7.98
2023-06-29,5,1.45
2023-06-29,6,2.11
2023-06-30,1,2.02
2023-06-30,2,4.16
2023-06-30,3,1.35
2023-06-30,4,2.46
2023-06-30,5,6.5
2023-06-30,6,2.0
2023-07-01,1,1.51
2023-07-01,2,4.2
2023-07-01,3,2.5
2023-07-01,4,12.0
2023-07-01,5,9.0
2023-07-01,6,2.2
2023-07-02,1,2.34
2023-07-02,2,3.09
2023-07-02,3,1.51
2023-07-02,4,9.99
2023-07-02,5,21.23
2023-07-02,6,3.12
2023-07-03,1,2.43
2023-07-03,2,2.0
2023-07-03,3,3.26
2023-07-03,4,6.4
2023-07-03,5,4.41
2023-07-03,6,1.7
2023-07-04,1,6.0
2023-07-04,2,9.0
2023-07-04,3,3.25
2023-07-04,4,5.0
2023-07-04,5,6.4
2023-07-04,6,1.9
2023-07-05,1,2.83
2023-07-05,2,2.95
2023-07-05,3,2.08
2023-07-05,4,3.0
2023-07-05,5,8.0
2023-07-05,6,4.54
2023-07-06,1,2.26
2023-07-06,2,4.4
2023-07-06,3,3.2
2023-07-06,4,3.41
2023-07-06,5,6.5
2023-07-06,6,2.4
2023-07-07,1,1.57
2023-07-07,2,2.33
2023-07-07,3,2.08
2023-07-07,4,1.71
2023-07-07,5,1.77
2023-07-07,6,2.38
2023-07-08,1,2.0
2023-07-08,2,2.0
2023-07-08,3,2.35
2023-07-08,4,5.6
2023-07-08,5,2.25
2023-07-08,6,1.95
2023-07-09,1,2.08
2023-07-09,2,2.52
2023-07-09,3,1.8
2023-07-09,4,2.53
2023-07-09,5,2.31
2023-07-09,6,1.9
2023-07-10,1,1.96
2023-07-10,2,2.23
2023-07-10,3,2.04
2023-07-10,4,2.11
2023-07-10,5,1.78
2023-07-10,6,2.27
2023-07-11,1,3.34
2023-07-11,2,2.66
2023-07-11,3,3.5
2023-07-11,4,3.5
2023-07-11,5,2.13
2023-07-11,6,3.9
2023-07-12,1,3.72
2023-07-12,2,2.04
2023-07-12,3,3.49
2023-07-12,4,3.57
2023-07-12,5,3.41
2023-07-12,6,2.09
2023-07-13,1,2.37
2023-07-13,2,2.49
2023-07-13,3,2.0
2023-07-13,4,3.5
2023-07-13,5,3.11
2023-07-13,6,2.07
2023-07-14,1,1.95
2023-07-14,2,1.99
2023-07-14,3,1.49
2023-07-14,4,1.24
2023-07-14,5,1.69
2023-07-14,6,0.5
2023-07-15,1,1.18
2023-07-15,2,2.41
2023-07-15,3,2.01
2023-07-15,4,5.6
2023-07-15,5,3.55
2023-07-15,6,4.44
2023-07-16,1,1.33
2023-07-16,2,2.41
2023-07-16,3,2.96
2023-07-16,4,8.7
2023-07-16,5,7.52
2023-07-16,6,2.35
2023-07-17,1,2.14
2023-07-17,2,2.41
2023-07-17,3,2.04
2023-07-17,4,2.0
2023-07-17,5,1.42
2023-07-17,6,1.1
2023-07-18,1,2.33
2023-07-18,2,2.03
2023-07-18,3,2.14
2023-07-18,4,1.62
2023-07-18,5,1.57
2023-07-18,6,1.0
2023-07-19,1,2.93
2023-07-19,2,3.88
2023-07-19,3,2.26
2023-07-19,4,1.5
2023-07-19,5,1.86
2023-07-19,6,2.94
2023-07-20,1,1.47
2023-07-20,2,1.95
2023-07-20,3,1.0
2023-07-20,4,1.5
2023-07-20,5,1.08
2023-07-20,6,1.1
2023-07-21,1,2.67
2023-07-21,2,3.05
2023-07-21,3,2.03
2023-07-21,4,1.67
2023-07-21,5,1.72
2023-07-21,6,1.64
2023-07-22,1,1.88
2023-07-22,2,2.88
2023-07-22,3,1.34
2023-07-22,4,2.08
2023-07-22,5,1.88
2023-07-22,6,1.4
2023-07-23,1,2.96
2023-07-23,2,4.74
2023-07-23,3,3.0
2023-07-23,4,3.49
2023-07-23,5,6.71
2023-07-23,6,2.0
2023-07-24,1,2.01
2023-07-24,2,3.89
2023-07-24,3,2.0
2023-07-24,4,3.54
2023-07-24,5,2.24
2023-07-24,6,1.88
2023-07-25,1,2.89
2023-07-25,2,6.9
2023-07-25,3,1.99
2023-07-25,4,4.68
2023-07-25,5,3.59
2023-07-25,6,2.08
2023-07-26,1,2.52
2023-07-26,2,4.2
2023-07-26,3,2.11
2023-07-26,4,2.71
2023-07-26,5,3.7
2023-07-26,6,2.23
2023-07-27,1,2.0
2023-07-27,2,2.3
2023-07-27,3,1.72
2023-07-27,4,1.89
2023-07-27,5,2.0
2023-07-27,6,1.75
2023-07-28,1,2.0
2023-07-28,2,2.13
2023-07-28,3,1.57
2023-07-28,4,2.03
2023-07-28,5,2.13
2023-07-28,6,2.0
2023-07-29,1,1.99
2023-07-29,2,2.88
2023-07-29,3,2.0
2023-07-29,4,12.66
2023-07-29,5,5.99
2023-07-29,6,3.97
2023-07-30,1,2.0
2023-07-30,2,1.92
2023-07-30,3,3.13
2023-07-30,4,2.0
2023-07-30,5,11.49
2023-07-30,6,1.73
2023-07-31,1,8.0
2023-07-31,2,4.99
2023-07-31,3,3.35
2023-07-31,4,3.51
2023-07-31,5,4.05
2023-07-31,6,3.19
2023-08-01,1,3.2
2023-08-01,2,3.9
2023-08-01,3,1.95
2023-08-01,4,3.6
2023-08-01,5,3.75
2023-08-01,6,1.82
2023-08-02,1,2.24
2023-08-02,2,2.41
2023-08-02,3,2.5
2023-08-02,4,7.0
2023-08-02,5,3.0
2023-08-02,6,2.0
2023-08-03,1,2.26
2023-08-03,2,4.99
2023-08-03,3,2.0
2023-08-03,4,2.09
2023-08-03,5,2.02
2023-08-03,6,2.0
2023-08-04,1,2.31
2023-08-04,2,2.6
2023-08-04,3,2.49
2023-08-04,4,2.08
2023-08-04,5,2.4
2023-08-04,6,2.0
2023-08-05,1,2.5
2023-08-05,2,2.14
2023-08-05,3,2.5
2023-08-05,4,2.09
2023-08-05,5,2.13
2023-08-05,6,2.89
2023-08-06,1,2.0
2023-08-06,2,3.47
2023-08-06,3,2.49
2023-08-06,4,3.21
2023-08-06,5,2.0
2023-08-06,6,3.41
2023-08-07,1,2.02
2023-08-07,2,1.75
2023-08-07,3,0.6
2023-08-07,4,2.0
2023-08-07,5,0.99
2023-08-07,6,0.99
2023-08-08,1,1.0
2023-08-08,2,2.0
2023-08-08,3,2.25
2023-08-08,4,1.0
2023-08-08,5,2.01
2023-08-08,6,1.0
2023-08-09,1,1.67
2023-08-09,2,2.0
2023-08-09,3,1.49
2023-08-09,4,1.67
2023-08-09,5,1.07
2023-08-09,6,0.99
2023-08-10,1,2.0
2023-08-10,2,4.6
2023-08-10,3,1.62
2023-08-10,4,3.23
2023-08-10,5,2.23
2023-08-10,6,1.59
2023-08-11,1,4.5
2023-08-11,2,4.16
2023-08-11,3,2.0
2023-08-11,4,4.95
2023-08-11,5,2.24
2023-08-11,6,2.1
2023-08-12,1,1.97
2023-08-12,2,2.51
2023-08-12,3,2.32
2023-08-12,4,9.99
2023-08-12,5,15.0
2023-08-12,6,2.0
2023-08-13,1,10.0
2023-08-13,2,2.45
2023-08-13,3,3.29
2023-08-13,4,10.43
2023-08-13,5,10.36
2023-08-13,6,5.41
2023-08-14,1,2.88
2023-08-14,2,4.45
2023-08-14,3,2.25
2023-08-14,4,1.7
2023-08-14,5,4.71
2023-08-14,6,2.0
2023-08-15,1,2.25
2023-08-15,2,2.25
2023-08-15,3,2.0
2023-08-15,4,2.45
2023-08-15,5,2.95
2023-08-15,6,1.67
2023-08-16,1,2.25
2023-08-16,2,2.0
2023-08-16,3,2.0
2023-08-16,4,3.95
2023-08-16,5,1.9
2023-08-16,6,0.5
2023-08-17,1,2.25
2023-08-17,2,3.25
2023-08-17,3,3.68
2023-08-17,4,3.14
2023-08-17,5,2.37
2023-08-17,6,2.25
2023-08-18,1,2.48
2023-08-18,2,2.0
2023-08-18,3,2.25
2023-08-18,4,3.33
2023-08-18,5,2.0
2023-08-18,6,2.0
2023-08-19,1,2.0
2023-08-19,2,2.0
2023-08-19,3,2.0
2023-08-19,4,12.9
2023-08-19,5,2.0
2023-08-19,6,1.88
2023-08-20,1,2.22
2023-08-20,2,1.8
2023-08-20,3,1.66
2023-08-20,4,5.27
2023-08-20,5,2.75
2023-08-20,6,0.01
2023-08-21,1,1.47
2023-08-21,2,6.25
2023-08-21,3,1.86
2023-08-21,4,2.8
2023-08-21,5,2.0
2023-08-21,6,2.0
2023-08-22,1,5.0
2023-08-22,2,2.06
2023-08-22,3,2.45
2023-08-22,4,2.07
2023-08-22,5,5.06
2023-08-22,6,2.28
2023-08-23,1,2.32
2023-08-23,2,4.46
2023-08-23,3,2.0
2023-08-23,4,2.0
2023-08-23,5,4.14
2023-08-23,6,2.56
2023-08-24,1,2.58
2023-08-24,2,8.95
2023-08-24,3,1.79
2023-08-24,4,1.94
2023-08-24,5,11.0
2023-08-24,6,1.82
2023-08-25,1,9.67
2023-08-25,2,4.0
2023-08-25,3,1.98
2023-08-25,4,2.21
2023-08-25,5,1.51
2023-08-25,6,2.0
2023-08-26,1,1.98
2023-08-26,2,2.17
2023-08-26,3,2.05
2023-08-26,4,4.67
2023-08-26,5,2.27
2023-08-26,6,2.0
2023-08-27,1,2.59
2023-08-27,2,1.67
2023-08-27,3,3.32
2023-08-27,4,4.67
2023-08-27,5,2.4
2023-08-27,6,2.0
2023-08-28,1,2.42
2023-08-28,2,2.75
2023-08-28,3,2.75
2023-08-28,4,4.67
2023-08-28,5,1.98
2023-08-28,6,1.5
2023-08-29,1,3.0
2023-08-29,2,6.39
2023-08-29,3,2.3
2023-08-29,4,2.3
2023-08-29,5,2.11
2023-08-29,6,1.47
2023-08-30,1,2.4
2023-08-30,2,4.35
2023-08-30,3,2.26
2023-08-30,4,2.0
2023-08-30,5,1.49
2023-08-30,6,2.19
2023-08-31,1,1.95
2023-08-31,2,1.85
2023-08-31,3,2.05
2023-08-31,4,1.8
2023-08-31,5,3.0
2023-08-31,6,0.72
2023-09-01,1,2.3
2023-09-01,2,2.23
2023-09-01,3,1.7
2023-09-01,4,1.7
2023-09-01,5,2.0
2023-09-01,6,2.0
2023-09-02,1,1.69
2023-09-02,2,1.98
2023-09-02,3,1.6
2023-09-02,4,3.7
2023-09-02,5,2.0
2023-09-02,6,1.5
2023-09-03,1,1.98
2023-09-03,2,2.0
2023-09-03,3,2.59
2023-09-03,4,13.18
2023-09-03,5,3.9
2023-09-03,6,1.63
2023-09-04,1,2.0
2023-09-04,2,2.55
2023-09-04,3,3.57
2023-09-04,4,14.4
2023-09-04,5,4.79
2023-09-04,6,2.15
2023-09-05,1,1.99
2023-09-05,2,3.95
2023-09-05,3,2.29
2023-09-05,4,1.49
2023-09-05,5,2.17
2023-09-05,6,2.33
2023-09-06,1,2.26
2023-09-06,2,4.28
2023-09-06,3,2.0
2023-09-06,4,1.59
2023-09-06,5,7.83
2023-09-06,6,2.95
2023-09-07,1,2.0
2023-09-07,2,2.51
2023-09-07,3,1.48
2023-09-07,4,1.64
2023-09-07,5,1.69
2023-09-07,6,1.33
2023-09-08,1,2.2
2023-09-08,2,2.26
2023-09-08,3,1.98
2023-09-08,4,2.0
2023-09-08,5,0.99
2023-09-08,6,1.85
2023-09-09,1,1.75
2023-09-09,2,1.6
2023-09-09,3,1.32
2023-09-09,4,3.96
2023-09-09,5,4.5
2023-09-09,6,0.99
2023-09-10,1,2.0
2023-09-10,2,2.0
2023-09-10,3,1.98
2023-09-10,4,1.78
2023-09-10,5,0.99
2023-09-10,6,1.94
2023-09-11,1,2.0
2023-09-11,2,3.25
2023-09-11,3,0.99
2023-09-11,4,1.49
2023-09-11,5,0.99
2023-09-11,6,2.0
2023-09-12,1,5.48
2023-09-12,2,7.52
2023-09-12,3,0.99
2023-09-12,4,2.0
2023-09-12,5,1.49
2023-09-12,6,2.07
2023-09-13,1,4.0
2023-09-13,2,3.96
2023-09-13,3,1.69
2023-09-13,4,3.45
2023-09-13,5,2.21
2023-09-13,6,2.21
2023-09-14,1,4.0
2023-09-14,2,8.84
2023-09-14,3,2.0
2023-09-14,4,2.0
2023-09-14,5,2.0
2023-09-14,6,1.57
2023-09-15,1,5.31
2023-09-15,2,3.98
2023-09-15,3,1.75
2023-09-15,4,2.03
2023-09-15,5,2.15
2023-09-15,6,2.02
2023-09-16,1,1.6
2023-09-16,2,2.0
2023-09-16,3,1.98
2023-09-16,4,3.7
2023-09-16,5,2.02
2023-09-16,6,1.6
2023-09-17,1,2.38
2023-09-17,2,1.6
2023-09-17,3,3.13
2023-09-17,4,7.58
2023-09-17,5,2.3
2023-09-17,6,1.78
2023-09-18,1,2.19
2023-09-18,2,2.25
2023-09-18,3,2.75
2023-09-18,4,9.0
2023-09-18,5,4.35
2023-09-18,6,3.05
2023-09-19,1,4.12
2023-09-19,2,16.35
2023-09-19,3,2.0
2023-09-19,4,8.66
2023-09-19,5,8.03
2023-09-19,6,10.69
2023-09-20,1,8.83
2023-09-20,2,9.67
2023-09-20,3,2.0
2023-09-20,4,7.92
2023-09-20,5,6.12
2023-09-20,6,2.17
2023-09-21,1,2.0
2023-09-21,2,1.98
2023-09-21,3,1.69
2023-09-21,4,2.31
2023-09-21,5,3.76
2023-09-21,6,1.65
2023-09-22,1,1.72
2023-09-22,2,8.75
2023-09-22,3,2.06
2023-09-22,4,2.09
2023-09-22,5,10.29
2023-09-22,6,1.96
2023-09-23,1,1.98
2023-09-23,2,1.5
2023-09-23,3,1.75
2023-09-23,4,1.98
2023-09-23,5,4.03
2023-09-23,6,1.6
2023-09-24,1,1.82
2023-09-24,2,1.87
2023-09-24,3,2.02
2023-09-24,4,11.76
2023-09-24,5,9.1
2023-09-24,6,4.2
2023-09-25,1,6.75
2023-09-25,2,9.0
2023-09-25,3,7.88
2023-09-25,4,5.12
2023-09-25,5,2.25
2023-09-25,6,1.56
2023-09-26,1,2.17
2023-09-26,2,4.08
2023-09-26,3,5.0
2023-09-26,4,10.0
2023-09-26,5,10.0
2023-09-26,6,2.03
2023-09-27,1,9.0
2023-09-27,2,3.89
2023-09-27,3,2.0
2023-09-27,4,2.01
2023-09-27,5,2.05
2023-09-27,6,1.9
2023-09-28,1,4.99
2023-09-28,2,16.5
2023-09-28,3,3.0
2023-09-28,4,3.21
2023-09-28,5,3.0
2023-09-28,6,2.01
2023-09-29,1,5.99
2023-09-29,2,9.0
2023-09-29,3,4.31
2023-09-29,4,5.99
2023-09-29,5,4.99
2023-09-29,6,2.05
2023-09-30,1,2.09
2023-09-30,2,1.5
2023-09-30,3,0.85
2023-09-30,4,1.86
2023-09-30,5,2.99
2023-09-30,6,1.98
2023-10-01,1,2.13
2023-10-01,2,2.12
2023-10-01,3,2.8
2023-10-01,4,2.15
2023-10-01,5,2.07
2023-10-01,6,0.87
2023-10-02,1,3.15
2023-10-02,2,3.0
2023-10-02,3,1.98
2023-10-02,4,1.7
2023-10-02,5,2.8
2023-10-02,6,1.98
2023-10-03,1,2.99
2023-10-03,2,9.0
2023-10-03,3,5.0
2023-10-03,4,11.01
2023-10-03,5,10.01
2023-10-03,6,2.99
2023-10-04,1,4.5
2023-10-04,2,10.0
2023-10-04,3,2.99
2023-10-04,4,9.0
2023-10-04,5,3.88
2023-10-04,6,1.99
2023-10-05,1,5.01
2023-10-05,2,2.0
2023-10-05,3,2.0
2023-10-05,4,2.06
2023-10-05,5,2.3
2023-10-05,6,3.88
2023-10-06,1,8.5
2023-10-06,2,10.18
2023-10-06,3,4.0
2023-10-06,4,12.0
2023-10-06,5,4.0
2023-10-06,6,2.99
2023-10-07,1,4.0
2023-10-07,2,5.0
2023-10-07,3,2.0
2023-10-07,4,3.87
2023-10-07,5,2.02
2023-10-07,6,1.54
2023-10-08,1,1.99
2023-10-08,2,1.69
2023-10-08,3,1.8
2023-10-08,4,1.99
2023-10-08,5,2.43
2023-10-08,6,1.98
2023-10-09,1,2.23
2023-10-09,2,5.3
2023-10-09,3,1.6
2023-10-09,4,1.98
2023-10-09,5,1.65
2023-10-09,6,1.78
2023-10-10,1,2.25
2023-10-10,2,1.94
2023-10-10,3,2.75
2023-10-10,4,8.37
2023-10-10,5,4.15
2023-10-10,6,2.04
2023-10-11,1,2.18
2023-10-11,2,13.28
2023-10-11,3,5.0
2023-10-11,4,4.4
2023-10-11,5,6.6
2023-10-11,6,5.45
2023-10-12,1,9.0
2023-10-12,2,1.65
2023-10-12,3,2.1
2023-10-12,4,2.27
2023-10-12,5,2.09
2023-10-12,6,2.16
2023-10-13,1,2.9
2023-10-13,2,6.97
2023-10-13,3,8.1
2023-10-13,4,15.6
2023-10-13,5,11.0
2023-10-13,6,4.85
2023-10-14,1,12.0
2023-10-14,2,3.97
2023-10-14,3,2.5
2023-10-14,4,10.36
2023-10-14,5,8.0
2023-10-14,6,0.99
2023-10-15,1,4.3
2023-10-15,2,8.0
2023-10-15,3,4.6
2023-10-15,4,4.18
2023-10-15,5,6.67
2023-10-15,6,1.5
2023-10-16,1,2.25
2023-10-16,2,5.3
2023-10-16,3,1.0
2023-10-16,4,1.98
2023-10-16,5,7.89
2023-10-16,6,2.04
2023-10-17,1,0.8
2023-10-17,2,0.99
2023-10-17,3,0.71
2023-10-17,4,1.5
2023-10-17,5,0.0
2023-10-17,6,0.5
2023-10-18,1,1.5
2023-10-18,2,2.83
2023-10-18,3,0.0
2023-10-18,4,1.06
2023-10-18,5,0.0
2023-10-18,6,0.3
2023-10-19,1,1.71
2023-10-19,2,5.32
2023-10-19,3,0.99
2023-10-19,4,2.36
2023-10-19,5,1.13
2023-10-19,6,1.17
2023-10-20,1,2.04
2023-10-20,2,8.0
2023-10-20,3,2.25
2023-10-20,4,0.9
2023-10-20,5,0.5
2023-10-20,6,0.14
2023-10-21,1,1.5
2023-10-21,2,1.91
2023-10-21,3,1.8
2023-10-21,4,1.17
2023-10-21,5,0.48
2023-10-21,6,0.7
2023-10-22,1,2.2
2023-10-22,2,3.42
2023-10-22,3,3.0
2023-10-22,4,0.92
2023-10-22,5,0.3
2023-10-22,6,0.88
2023-10-23,1,1.77
2023-10-23,2,1.99
2023-10-23,3,0.14
2023-10-23,4,0.44
2023-10-23,5,0.66
2023-10-23,6,0.96
2023-10-24,1,2.51
2023-10-24,2,1.98
2023-10-24,3,0.94
2023-10-24,4,0.9
2023-10-24,5,0.38
2023-10-24,6,0.63
2023-10-25,1,7.94
2023-10-25,2,8.89
2023-10-25,3,1.59
2023-10-25,4,2.41
2023-10-25,5,2.63
2023-10-25,6,2.08
2023-10-26,1,0.4
2023-10-26,2,0.9
2023-10-26,3,1.23
2023-10-26,4,1.1
2023-10-26,5,0.4
2023-10-26,6,0.4
2023-10-27,1,7.26
2023-10-27,2,12.34
2023-10-27,3,5.97
2023-10-27,4,5.99
2023-10-27,5,7.18
2023-10-27,6,3.5
2023-10-28,1,3.26
2023-10-28,2,5.0
2023-10-28,3,1.33
2023-10-28,4,4.12
2023-10-28,5,1.97
2023-10-28,6,1.98
2023-10-29,1,3.91
2023-10-29,2,11.0
2023-10-29,3,7.0
2023-10-29,4,4.0
2023-10-29,5,6.0
2023-10-29,6,1.98
2023-10-30,1,2.39
2023-10-30,2,4.5
2023-10-30,3,1.43
2023-10-30,4,2.03
2023-10-30,5,1.5
2023-10-30,6,1.3
2023-10-31,1,3.0
2023-10-31,2,2.23
2023-10-31,3,2.16
2023-10-31,4,2.18
2023-10-31,5,1.73
2023-10-31,6,2.16
2023-11-01,1,5.0
2023-11-01,2,4.35
2023-11-01,3,1.79
2023-11-01,4,3.59
2023-11-01,5,1.98
2023-11-01,6,1.35
2023-11-02,1,5.99
2023-11-02,2,8.33
2023-11-02,3,2.29
2023-11-02,4,1.95
2023-11-02,5,2.66
2023-11-02,6,2.17
2023-11-03,1,3.86
2023-11-03,2,5.64
2023-11-03,3,1.78
2023-11-03,4,2.3
2023-11-03,5,1.96
2023-11-03,6,1.86
2023-11-04,1,2.15
2023-11-04,2,3.29
2023-11-04,3,1.8899999999999997
2023-11-04,4,2.86
2023-11-04,5,1.41
2023-11-04,6,1.55
2023-11-05,1,2.1
2023-11-05,2,2.85
2023-11-05,3,1.98
2023-11-05,4,2.5
2023-11-05,5,0.3
2023-11-05,6,1.6
2023-11-06,1,2.55
2023-11-06,2,4.4
2023-11-06,3,1.19
2023-11-06,4,2.29
2023-11-06,5,0.77
2023-11-06,6,2.87
2023-11-07,1,0.01
2023-11-07,2,0.23
2023-11-07,3,-1.34
2023-11-07,4,0.13
2023-11-07,5,-7.56
2023-11-07,6,-0.37
2023-11-08,1,2.5
2023-11-08,2,3.32
2023-11-08,3,1.54
2023-11-08,4,2.7
2023-11-08,5,1.6299999999999997
2023-11-08,6,2.15
2023-11-09,1,2.0
2023-11-09,2,3.32
2023-11-09,3,1.54
2023-11-09,4,2.0
2023-11-09,5,1.49
2023-11-09,6,1.62
2023-11-10,1,1.82
2023-11-10,2,2.14
2023-11-10,3,1.8
2023-11-10,4,2.0
2023-11-10,5,2.05
2023-11-10,6,1.66
2023-11-11,1,1.07
2023-11-11,2,1.97
2023-11-11,3,1.06
2023-11-11,4,1.67
2023-11-11,5,1.01
2023-11-11,6,0.88
2023-11-12,1,0.9
2023-11-12,2,1.29
2023-11-12,3,1.22
2023-11-12,4,1.15
2023-11-12,5,0.76
2023-11-12,6,1.29
2023-11-13,1,1.21
2023-11-13,2,3.73
2023-11-13,3,1.2
2023-11-13,4,2.48
2023-11-13,5,1.7
2023-11-13,6,3.54
2023-11-14,1,2.38
2023-11-14,2,4.97
2023-11-14,3,1.02
2023-11-14,4,1.0
2023-11-14,5,1.58
2023-11-14,6,1.49
2023-11-15,1,4.37
2023-11-15,2,3.93
2023-11-15,3,2.44
2023-11-15,4,2.31
2023-11-15,5,1.01
2023-11-15,6,1.05
2023-11-16,1,1.31
2023-11-16,2,2.12
2023-11-16,3,1.04
2023-11-16,4,2.17
2023-11-16,5,1.24
2023-11-16,6,2.64
2023-11-17,1,1.21
2023-11-17,2,2.21
2023-11-17,3,0.91
2023-11-17,4,4.51
2023-11-17,5,1.82
2023-11-17,6,1.26
2023-11-18,1,1.04
2023-11-18,2,2.24
2023-11-18,3,1.17
2023-11-18,4,1.35
2023-11-18,5,1.64
2023-11-18,6,1.49
2023-11-19,1,3.36
2023-11-19,2,5.46
2023-11-19,3,5.72
2023-11-19,4,1.34
2023-11-19,5,1.2
2023-11-19,6,1.2
2023-11-20,1,2.12
2023-11-20,2,1.98
2023-11-20,3,1.08
2023-11-20,4,1.24
2023-11-20,5,0.96
2023-11-20,6,1.08
2023-11-21,1,1.59
2023-11-21,2,2.93
2023-11-21,3,0.68
2023-11-21,4,1.1
2023-11-21,5,0.7299999999999999
2023-11-21,6,1.03
2023-11-22,1,1.49
2023-11-22,2,2.42
2023-11-22,3,1.27
2023-11-22,4,1.5
2023-11-22,5,1.47
2023-11-22,6,1.59
2023-11-23,1,2.92
2023-11-23,2,5.27
2023-11-23,3,1.82
2023-11-23,4,1.7
2023-11-23,5,0.99
2023-11-23,6,2.66
2023-11-24,1,5.93
2023-11-24,2,6.89
2023-11-24,3,1.71
2023-11-24,4,1.82
2023-11-24,5,1.09
2023-11-24,6,1.82
2023-11-25,1,1.56
2023-11-25,2,2.36
2023-11-25,3,1.31
2023-11-25,4,1.75
2023-11-25,5,1.42
2023-11-25,6,0.96
2023-11-26,1,1.29
2023-11-26,2,2.45
2023-11-26,3,1.04
2023-11-26,4,1.6
2023-11-26,5,1.2299999999999998
2023-11-26,6,1.33
2023-11-27,1,2.01
2023-11-27,2,2.0
2023-11-27,3,0.91
2023-11-27,4,1.62
2023-11-27,5,2.45
2023-11-27,6,1.49
2023-11-28,1,1.64
2023-11-28,2,1.48
2023-11-28,3,1.06
2023-11-28,4,1.4
2023-11-28,5,1.35
2023-11-28,6,0.78
2023-11-29,1,1.97
2023-11-29,2,1.45
2023-11-29,3,1.32
2023-11-29,4,2.34
2023-11-29,5,3.17
2023-11-29,6,1.52
2023-11-30,1,1.49
2023-11-30,2,1.68
2023-11-30,3,1.3
2023-11-30,4,2.42
2023-11-30,5,3.23
2023-11-30,6,1.45
2023-12-01,1,1.16
2023-12-01,2,2.42
2023-12-01,3,1.98
2023-12-01,4,2.57
2023-12-01,5,3.25
2023-12-01,6,1.16
2023-12-02,1,0.94
2023-12-02,2,1.09
2023-12-02,3,0.98
2023-12-02,4,1.09
2023-12-02,5,1.48
2023-12-02,6,0.6
2023-12-03,1,0.6
2023-12-03,2,1.49
2023-12-03,3,0.76
2023-12-03,4,1.09
2023-12-03,5,1.08
2023-12-03,6,0.5
2023-12-04,1,1.18
2023-12-04,2,1.71
2023-12-04,3,0.89
2023-12-04,4,1.2
2023-12-04,5,3.28
2023-12-04,6,0.68
2023-12-05,1,1.06
2023-12-05,2,1.45
2023-12-05,3,1.05
2023-12-05,4,1.2
2023-12-05,5,3.68
2023-12-05,6,0.89
2023-12-06,1,1.02
2023-12-06,2,1.26
2023-12-06,3,0.97
2023-12-06,4,1.14
2023-12-06,5,1.62
2023-12-06,6,0.97
2023-12-07,1,2.24
2023-12-07,2,3.13
2023-12-07,3,1.55
2023-12-07,4,2.03
2023-12-07,5,1.83
2023-12-07,6,1.45
2023-12-08,1,1.33
2023-12-08,2,1.04
2023-12-08,3,1.08
2023-12-08,4,0.93
2023-12-08,5,0.73
2023-12-08,6,0.89
2023-12-09,1,0.8800000000000001
2023-12-09,2,2.31
2023-12-09,3,1.04
2023-12-09,4,1.0
2023-12-09,5,1.02
2023-12-09,6,1.1
2023-12-10,1,1.36
2023-12-10,2,5.4
2023-12-10,3,1.21
2023-12-10,4,1.15
2023-12-10,5,1.21
2023-12-10,6,1.12
2023-12-11,1,1.29
2023-12-11,2,2.5
2023-12-11,3,1.11
2023-12-11,4,1.4900000000000002
2023-12-11,5,1.25
2023-12-11,6,1.09
2023-12-12,1,1.04
2023-12-12,2,1.17
2023-12-12,3,0.79
2023-12-12,4,0.86
2023-12-12,5,1.37
2023-12-12,6,1.1
2023-12-13,1,0.76
2023-12-13,2,1.21
2023-12-13,3,1.12
2023-12-13,4,1.47
2023-12-13,5,3.93
2023-12-13,6,0.7299999999999999
2023-12-14,1,1.11
2023-12-14,2,1.31
2023-12-14,3,1.0
2023-12-14,4,1.49
2023-12-14,5,5.33
2023-12-14,6,0.74
2023-12-15,1,0.84
2023-12-15,2,1.07
2023-12-15,3,1.1
2023-12-15,4,0.76
2023-12-15,5,0.7
2023-12-15,6,1.08
2023-12-16,1,1.11
2023-12-16,2,1.49
2023-12-16,3,1.2
2023-12-16,4,0.89
2023-12-16,5,0.92
2023-12-16,6,0.6
2023-12-17,1,1.49
2023-12-17,2,3.6
2023-12-17,3,1.4
2023-12-17,4,1.2
2023-12-17,5,0.98
2023-12-17,6,0.97
2023-12-18,1,1.49
2023-12-18,2,3.34
2023-12-18,3,0.97
2023-12-18,4,0.86
2023-12-18,5,1.06
2023-12-18,6,0.92
2023-12-19,1,1.25
2023-12-19,2,1.92
2023-12-19,3,1.08
2023-12-19,4,0.88
2023-12-19,5,0.76
2023-12-19,6,0.64
2023-12-20,1,1.06
2023-12-20,2,3.86
2023-12-20,3,1.0
2023-12-20,4,0.93
2023-12-20,5,0.85
2023-12-20,6,0.65
2023-12-21,1,2.02
2023-12-21,2,3.9
2023-12-21,3,1.1
2023-12-21,4,1.1
2023-12-21,5,1.09
2023-12-21,6,0.72
2023-12-22,1,1.8400000000000003
2023-12-22,2,3.21
2023-12-22,3,1.69
2023-12-22,4,1.0
2023-12-22,5,1.07
2023-12-22,6,1.07
2023-12-23,1,1.5
2023-12-23,2,2.18
2023-12-23,3,1.3
2023-12-23,4,1.23
2023-12-23,5,1.1
2023-12-23,6,1.24
2023-12-24,1,1.46
2023-12-24,2,2.04
2023-12-24,3,2.22
2023-12-24,4,1.8
